unit_id,source_normalized_id,name,level,unit_type,unit_class,parent_id,region_id,subregion_id
village:madi-okollo-pawor-parabok-andeni,D133-C269-S009-P007-V001-01,ANDENI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-pawor-parabok,region:northern,subregion:west-nile
village:madi-okollo-pawor-parabok-lower-parabok,D133-C269-S009-P007-V002-01,LOWER PARABOK,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-pawor-parabok,region:northern,subregion:west-nile
village:madi-okollo-pawor-parabok-lower-parabok-east,D133-C269-S009-P007-V003-01,LOWER PARABOK EAST,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-pawor-parabok,region:northern,subregion:west-nile
village:madi-okollo-pawor-parabok-tamwele,D133-C269-S009-P007-V004-01,TAMWELE,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-pawor-parabok,region:northern,subregion:west-nile
village:madi-okollo-pawor-parabok-upper-parabok,D133-C269-S009-P007-V007-01,UPPER PARABOK,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-pawor-parabok,region:northern,subregion:west-nile
village:madi-okollo-pawor-panduku-akavu,D133-C269-S009-P022-V001-01,AKAVU,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-pawor-panduku,region:northern,subregion:west-nile
village:madi-okollo-pawor-panduku-mubanda,D133-C269-S009-P022-V002-01,MUBANDA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-pawor-panduku,region:northern,subregion:west-nile
village:madi-okollo-pawor-panduku-ondeko,D133-C269-S009-P022-V003-01,ONDEKO,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-pawor-panduku,region:northern,subregion:west-nile
village:madi-okollo-pawor-panduku-pagwaya,D133-C269-S009-P022-V004-01,PAGWAYA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-pawor-panduku,region:northern,subregion:west-nile
village:madi-okollo-pawor-panduku-panduku,D133-C269-S009-P022-V005-01,PANDUKU,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-pawor-panduku,region:northern,subregion:west-nile
village:madi-okollo-pawor-panduku-andir,D133-C269-S009-P022-V006-01,ANDIR,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-pawor-panduku,region:northern,subregion:west-nile
village:madi-okollo-pawor-panduku-payonga,D133-C269-S009-P022-V007-01,PAYONGA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-pawor-panduku,region:northern,subregion:west-nile
village:madi-okollo-pawor-ndavu-agira,D133-C269-S009-P036-V001-01,AGIRA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-pawor-ndavu,region:northern,subregion:west-nile
village:madi-okollo-pawor-ndavu-pulwal,D133-C269-S009-P036-V002-01,PULWAL,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-pawor-ndavu,region:northern,subregion:west-nile
village:madi-okollo-pawor-ndavu-ndavu,D133-C269-S009-P036-V003-01,NDAVU,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-pawor-ndavu,region:northern,subregion:west-nile
village:madi-okollo-pawor-ndavu-payila,D133-C269-S009-P036-V006-01,PAYILA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-pawor-ndavu,region:northern,subregion:west-nile
village:madi-okollo-pawor-olyevu-aporo,D133-C269-S009-P037-V001-01,APORO,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-pawor-olyevu,region:northern,subregion:west-nile
village:madi-okollo-pawor-olyevu-olyevu-east,D133-C269-S009-P037-V002-01,OLYEVU EAST,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-pawor-olyevu,region:northern,subregion:west-nile
village:madi-okollo-pawor-olyevu-olyevu,D133-C269-S009-P037-V004-01,OLYEVU,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-pawor-olyevu,region:northern,subregion:west-nile
village:madi-okollo-pawor-olyevu-owavu,D133-C269-S009-P037-V005-01,OWAVU,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-pawor-olyevu,region:northern,subregion:west-nile
village:madi-okollo-ewanga-ewanguru-cinyago,D133-C269-S010-P016-V001-01,CINYAGO,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-ewanguru,region:northern,subregion:west-nile
village:madi-okollo-ewanga-ewanguru-aligati,D133-C269-S010-P016-V002-01,ALIGATI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-ewanguru,region:northern,subregion:west-nile
village:madi-okollo-ewanga-ewanguru-eyu-kinga,D133-C269-S010-P016-V003-01,EYU-KINGA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-ewanguru,region:northern,subregion:west-nile
village:madi-okollo-ewanga-ewanguru-mubari,D133-C269-S010-P016-V006-01,MUBARI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-ewanguru,region:northern,subregion:west-nile
village:madi-okollo-ewanga-ewanguru-shambia,D133-C269-S010-P016-V009-01,SHAMBIA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-ewanguru,region:northern,subregion:west-nile
village:madi-okollo-ewanga-dumunga-foligo,D133-C269-S010-P019-V001-01,FOLIGO,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-dumunga,region:northern,subregion:west-nile
village:madi-okollo-ewanga-dumunga-imvi,D133-C269-S010-P019-V004-01,IMVI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-dumunga,region:northern,subregion:west-nile
village:madi-okollo-ewanga-dumunga-kongolonga,D133-C269-S010-P019-V005-01,KONGOLONGA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-dumunga,region:northern,subregion:west-nile
village:madi-okollo-ewanga-dumunga-odulu,D133-C269-S010-P019-V007-01,ODULU,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-dumunga,region:northern,subregion:west-nile
village:madi-okollo-ewanga-dumunga-ofunga,D133-C269-S010-P019-V008-01,OFUNGA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-dumunga,region:northern,subregion:west-nile
village:madi-okollo-ewanga-roga-aduruso,D133-C269-S010-P026-V001-01,ADURUSO,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-roga,region:northern,subregion:west-nile
village:madi-okollo-ewanga-roga-alinga,D133-C269-S010-P026-V002-01,ALINGA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-roga,region:northern,subregion:west-nile
village:madi-okollo-ewanga-roga-ajumani,D133-C269-S010-P026-V003-01,AJUMANI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-roga,region:northern,subregion:west-nile
village:madi-okollo-ewanga-roga-luyi,D133-C269-S010-P026-V006-01,LUYI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-roga,region:northern,subregion:west-nile
village:madi-okollo-ewanga-waka-dinya-paliri,D133-C269-S010-P040-V002-01,PALIRI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-waka-dinya,region:northern,subregion:west-nile
village:madi-okollo-ewanga-waka-dinya-gitora,D133-C269-S010-P040-V004-01,GITORA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-waka-dinya,region:northern,subregion:west-nile
village:madi-okollo-ewanga-waka-dinya-kagoma,D133-C269-S010-P040-V005-01,KAGOMA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-waka-dinya,region:northern,subregion:west-nile
village:madi-okollo-ewanga-waka-dinya-lokpe,D133-C269-S010-P040-V008-01,LOKPE,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-waka-dinya,region:northern,subregion:west-nile
village:madi-okollo-ewanga-kiranga-awii,D133-C269-S010-P041-V001-01,AWII,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-kiranga,region:northern,subregion:west-nile
village:madi-okollo-ewanga-kiranga-awilokango,D133-C269-S010-P041-V002-01,AWILOKANGO,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-kiranga,region:northern,subregion:west-nile
village:madi-okollo-ewanga-kiranga-awoga,D133-C269-S010-P041-V003-01,AWOGA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-kiranga,region:northern,subregion:west-nile
village:madi-okollo-ewanga-kiranga-muredeli,D133-C269-S010-P041-V004-01,MUREDELI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-kiranga,region:northern,subregion:west-nile
village:madi-okollo-ewanga-kiranga-murungu,D133-C269-S010-P041-V005-01,MURUNGU,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-kiranga,region:northern,subregion:west-nile
village:madi-okollo-ewanga-kiranga-munduremo,D133-C269-S010-P041-V006-01,MUNDUREMO,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:madi-okollo-ewanga-kiranga,region:northern,subregion:west-nile
village:obongi-aliba-indilinga-amavile,D134-C152-S001-P002-V001-01,AMAVILE,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:obongi-aliba-indilinga,region:northern,subregion:madi
village:obongi-aliba-indilinga-kwiri,D134-C152-S001-P002-V002-01,KWIRI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:obongi-aliba-indilinga,region:northern,subregion:madi
village:obongi-aliba-indilinga-moyinama,D134-C152-S001-P002-V003-01,MOYINAMA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:obongi-aliba-indilinga,region:northern,subregion:madi
village:obongi-aliba-indilinga-wadigo,D134-C152-S001-P002-V004-01,WADIGO,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:obongi-aliba-indilinga,region:northern,subregion:madi
village:obongi-aliba-indilinga-indilinga-west,D134-C152-S001-P002-V005-01,INDILINGA WEST,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:obongi-aliba-indilinga,region:northern,subregion:madi
village:obongi-aliba-indilinga-indilinga-east,D134-C152-S001-P002-V006-01,INDILINGA EAST,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:obongi-aliba-indilinga,region:northern,subregion:madi
village:obongi-aliba-aringajobi-arapa,D134-C152-S001-P012-V001-01,ARAPA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:obongi-aliba-aringajobi,region:northern,subregion:madi
village:obongi-aliba-aringajobi-aringajobi,D134-C152-S001-P012-V002-01,ARINGAJOBI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:obongi-aliba-aringajobi,region:northern,subregion:madi
village:obongi-aliba-aringajobi-mbale-north,D134-C152-S001-P012-V003-01,MBALE NORTH,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:obongi-aliba-aringajobi,region:northern,subregion:madi
village:obongi-aliba-aringajobi-mbale-south,D134-C152-S001-P012-V004-01,MBALE SOUTH,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:obongi-aliba-aringajobi,region:northern,subregion:madi
village:obongi-aliba-aringajobi-kanya,D134-C152-S001-P012-V005-01,KANYA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:obongi-aliba-aringajobi,region:northern,subregion:madi
village:obongi-aliba-aringajobi-miliji,D134-C152-S001-P012-V006-01,MILIJI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:obongi-aliba-aringajobi,region:northern,subregion:madi
village:obongi-aliba-aringajobi-konga,D134-C152-S001-P012-V007-01,KONGA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:obongi-aliba-aringajobi,region:northern,subregion:madi
village:obongi-aliba-aringajobi-logbiringa,D134-C152-S001-P012-V008-01,LOGBIRINGA,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:obongi-aliba-aringajobi,region:northern,subregion:madi
village:obongi-aliba-odonga-atikpe,D134-C152-S001-P026-V001-01,ATIKPE,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:obongi-aliba-odonga,region:northern,subregion:madi
village:obongi-aliba-odonga-odonga-central,D134-C152-S001-P026-V002-01,ODONGA CENTRAL,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:obongi-aliba-odonga,region:northern,subregion:madi
village:obongi-aliba-odonga-odonga-east,D134-C152-S001-P026-V003-01,ODONGA EAST,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:obongi-aliba-odonga,region:northern,subregion:madi
village:obongi-aliba-odonga-odonga-west,D134-C152-S001-P026-V004-01,ODONGA WEST,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:obongi-aliba-odonga,region:northern,subregion:madi
village:obongi-aliba-odonga-kilami,D134-C152-S001-P026-V005-01,KILAMI,VILLAGE_TIER,VILLAGE,ADMINISTRATIVE,parish:obongi-aliba-odonga,region:northern,subregion:madi
